datetime,portfolio_value,cash,return
2020-03-09 09:30:00-04:00,101450.2993774414,112835.8999633789,0.0033666255156343805
2020-03-10 09:30:00-04:00,101647.29949951172,115682.30010986328,0.0019418387454666064
2020-03-11 09:30:00-04:00,102882.30010986328,115682.30010986328,0.012149861495902359
2020-03-12 09:30:00-04:00,102740.50018310547,108002.30010986328,-0.0013782732948853793
2020-03-13 09:30:00-04:00,102740.50018310547,108002.30010986328,0.0
2020-03-14 09:30:00-04:00,102740.50018310547,108002.30010986328,0.0
2020-03-16 09:30:00-04:00,103101.50024414062,108002.30010986328,0.003513707451217263
2020-03-17 09:30:00-04:00,103277.30010986328,108002.30010986328,0.0017051145260384981
2020-03-18 09:30:00-04:00,103264.6001586914,105657.1001586914,-0.00012296943431289176
2020-03-19 09:30:00-04:00,103231.80017089844,105657.1001586914,-0.0003176305117393863
2020-03-20 09:30:00-04:00,103231.80017089844,105657.1001586914,0.0
2020-03-21 09:30:00-04:00,103231.80017089844,105657.1001586914,0.0
2020-03-23 09:30:00-04:00,103312.90017700195,105657.1001586914,0.0007856106933061824
2020-03-24 09:30:00-04:00,103208.40020751953,105657.1001586914,-0.0010114900395147286
2020-03-25 09:30:00-04:00,103161.9001159668,105657.1001586914,-0.00045054560926471865
2020-03-26 09:30:00-04:00,103124.4001159668,105657.1001586914,-0.0003635062940663403
2020-03-27 09:30:00-04:00,103124.4001159668,105657.1001586914,0.0
2020-03-28 09:30:00-04:00,103124.4001159668,105657.1001586914,0.0
2020-03-30 09:30:00-04:00,103051.50018310547,105657.1001586914,-0.0007069125520182684
2020-03-31 09:30:00-04:00,103177.30020141602,105657.1001586914,0.0012207490243909547
2020-04-01 09:30:00-04:00,103205.20013427734,105657.1001586914,0.000270407665318384
2020-04-02 09:30:00-04:00,103149.50021362305,105657.1001586914,-0.0005397007183923774
2020-04-03 09:30:00-04:00,103149.50021362305,105657.1001586914,0.0
2020-04-04 09:30:00-04:00,103149.50021362305,105657.1001586914,0.0
2020-04-06 09:30:00-04:00,102915.00024414062,105657.1001586914,-0.0022733989888149564
2020-04-07 09:30:00-04:00,102977.50024414062,105657.1001586914,0.0006072972827257939
2020-04-08 09:30:00-04:00,102881.30029296875,105657.1001586914,-0.0009341841756093094
2020-04-09 09:30:00-04:00,102881.30029296875,105657.1001586914,0.0
2020-04-10 09:30:00-04:00,102881.30029296875,105657.1001586914,0.0
2020-04-13 09:30:00-04:00,102847.30004882812,105657.1001586914,-0.0003304803112305077
2020-04-14 09:30:00-04:00,102915.50012207031,108466.90026855469,0.0006631197241910858
2020-04-15 09:30:00-04:00,102883.900390625,108466.90026855469,-0.00030704540528714297
2020-04-16 09:30:00-04:00,102759.30017089844,108466.90026855469,-0.0012110759725620923
2020-04-17 09:30:00-04:00,102759.30017089844,108466.90026855469,0.0
2020-04-18 09:30:00-04:00,102759.30017089844,108466.90026855469,0.0
2020-04-20 09:30:00-04:00,102932.30004882812,108466.90026855469,0.001683544726773789
2020-04-21 09:30:00-04:00,102899.90014648438,108466.90026855469,-0.0003147690504183842
2020-04-22 09:30:00-04:00,102857.10046386719,108466.90026855469,-0.00041593512293269796
2020-04-23 09:30:00-04:00,102852.30004882812,108466.90026855469,-4.667072100428271e-05
2020-04-24 09:30:00-04:00,102852.30004882812,108466.90026855469,0.0
2020-04-25 09:30:00-04:00,102852.30004882812,108466.90026855469,0.0
2020-04-27 09:30:00-04:00,102646.50048828125,108466.90026855469,-0.002000923270059851
2020-04-28 09:30:00-04:00,102651.6005859375,99736.30059814453,4.9686035393126105e-05
2020-04-29 09:30:00-04:00,102653.40051269531,99736.30059814453,1.7534327253931892e-05
2020-04-30 09:30:00-04:00,102589.40057373047,99736.30059814453,-0.0006234565893111776
2020-05-01 09:30:00-04:00,102589.40057373047,99736.30059814453,0.0
2020-05-02 09:30:00-04:00,102589.40057373047,99736.30059814453,0.0
2020-05-04 09:30:00-04:00,102602.7007446289,99736.30059814453,0.00012964468867204815
2020-05-05 09:30:00-04:00,102616.70068359375,99736.30059814453,0.00013644805510226732
2020-05-06 09:30:00-04:00,102613.80059814453,99736.30059814453,-2.8261339819923847e-05
2020-05-07 09:30:00-04:00,102647.20056152344,99736.30059814453,0.00032549192393438453
2020-05-08 09:30:00-04:00,102647.20056152344,99736.30059814453,0.0
2020-05-09 09:30:00-04:00,102647.20056152344,99736.30059814453,0.0
2020-05-11 09:30:00-04:00,102674.20068359375,99736.30059814453,0.00026303807529681755
2020-05-12 09:30:00-04:00,102596.90057373047,99736.30059814453,-0.0007528679001017613
2020-05-13 09:30:00-04:00,102525.80072021484,99736.30059814453,-0.0006930019631979922
2020-05-14 09:30:00-04:00,102500.99049377441,102500.99049377441,-0.00024199007728931132
2020-05-15 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-05-16 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-05-18 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-05-19 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-05-20 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-05-21 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-05-22 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-05-23 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-05-26 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-05-27 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-05-28 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-05-29 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-05-30 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-06-01 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-06-02 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-06-03 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-06-04 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-06-05 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-06-06 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-06-08 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-06-09 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-06-10 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-06-11 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-06-12 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-06-13 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-06-15 09:30:00-04:00,102500.99049377441,102500.99049377441,0.0
2020-06-16 09:30:00-04:00,102515.09053039551,105655.7906036377,0.00013756000359776976
2020-06-17 09:30:00-04:00,102555.69050598145,105655.7906036377,0.0003960390160695493
2020-06-18 09:30:00-04:00,102514.09046936035,105655.7906036377,-0.0004056336261386573
2020-06-19 09:30:00-04:00,102514.09046936035,105655.7906036377,0.0
2020-06-20 09:30:00-04:00,102514.09046936035,105655.7906036377,0.0
2020-06-22 09:30:00-04:00,102520.89070129395,105655.7906036377,6.63346072959925e-05
2020-06-23 09:30:00-04:00,102593.89057922363,108790.69050598145,0.000712048807129273
2020-06-24 09:30:00-04:00,102721.29048156738,108790.69050598145,0.0012417883913407035
2020-06-25 09:30:00-04:00,102667.49043273926,108790.69050598145,-0.0005237477895371212
2020-06-26 09:30:00-04:00,102667.49043273926,99605.89039611816,0.0
2020-06-27 09:30:00-04:00,102667.49043273926,99605.89039611816,0.0
2020-06-29 09:30:00-04:00,102645.79029846191,99605.89039611816,-0.00021136324834547526
2020-06-30 09:30:00-04:00,102701.59046936035,99605.89039611816,0.0005436186982066271
2020-07-01 09:30:00-04:00,102748.29029846191,99605.89039611816,0.0004547137866914852
2020-07-02 09:30:00-04:00,102748.29029846191,99605.89039611816,0.0
2020-07-03 09:30:00-04:00,102748.29029846191,99605.89039611816,0.0
2020-07-06 09:30:00-04:00,102759.69044494629,99605.89039611816,0.00011095217692935755
2020-07-07 09:30:00-04:00,102751.99024963379,99605.89039611816,-7.49340065073767e-05
2020-07-08 09:30:00-04:00,102774.29035949707,99605.89039611816,0.0002170284955951285
2020-07-09 09:30:00-04:00,102748.9903717041,99605.89039611816,-0.0002461703963556605
2020-07-10 09:30:00-04:00,102748.9903717041,99605.89039611816,0.0
2020-07-11 09:30:00-04:00,102748.9903717041,99605.89039611816,0.0
2020-07-13 09:30:00-04:00,102738.89027404785,99605.89039611816,-9.829875329880888e-05
2020-07-14 09:30:00-04:00,102829.99043273926,99605.89039611816,0.0008867154243967779
2020-07-15 09:30:00-04:00,102803.79048156738,99605.89039611816,-0.00025478900719155817
2020-07-16 09:30:00-04:00,102824.69044494629,99605.89039611816,0.00020329954062003885
2020-07-17 09:30:00-04:00,102824.69044494629,99605.89039611816,0.0
2020-07-18 09:30:00-04:00,102824.69044494629,99605.89039611816,0.0
2020-07-20 09:30:00-04:00,102870.39051818848,99605.89039611816,0.0004444464947517268
2020-07-21 09:30:00-04:00,102852.09034729004,99605.89039611816,-0.00017789541583590474
2020-07-22 09:30:00-04:00,102870.5904083252,99605.89039611816,0.00017987054004131586
2020-07-23 09:30:00-04:00,102815.39051818848,99605.89039611816,-0.0005365954440196274
2020-07-24 09:30:00-04:00,102815.39051818848,99605.89039611816,0.0
2020-07-25 09:30:00-04:00,102815.39051818848,99605.89039611816,0.0
2020-07-27 09:30:00-04:00,102830.19032287598,99605.89039611816,0.0001439454211369373
2020-07-28 09:30:00-04:00,102827.09034729004,99605.89039611816,-3.014655108779518e-05
2020-07-29 09:30:00-04:00,102824.89033508301,99605.89039611816,-2.1395258774759007e-05
2020-07-30 09:30:00-04:00,102864.89033508301,99605.89039611816,0.0003890108695439043
2020-07-31 09:30:00-04:00,102864.89033508301,99605.89039611816,0.0
2020-08-01 09:30:00-04:00,102864.89033508301,99605.89039611816,0.0
2020-08-03 09:30:00-04:00,102884.49024963379,99605.89039611816,0.00019054037278354308
2020-08-04 09:30:00-04:00,102920.5904083252,99605.89039611816,0.0003508804738576732
2020-08-05 09:30:00-04:00,102920.69050598145,99605.89039611816,9.725717260433697e-07
2020-08-06 09:30:00-04:00,102956.69026184082,96291.09028625488,0.00034978152286369024
2020-08-07 09:30:00-04:00,102956.69026184082,96291.09028625488,0.0
2020-08-08 09:30:00-04:00,102956.69026184082,96291.09028625488,0.0
2020-08-10 09:30:00-04:00,103028.0904083252,96291.09028625488,0.0006934969092613485
2020-08-11 09:30:00-04:00,102999.89033508301,96291.09028625488,-0.0002737124713311223
2020-08-12 09:30:00-04:00,103023.28999328613,96291.09028625488,0.00022718138948496502
2020-08-13 09:30:00-04:00,103019.29035949707,96291.09028625488,-3.882261757826022e-05
2020-08-14 09:30:00-04:00,103019.29035949707,96291.09028625488,0.0
2020-08-15 09:30:00-04:00,103019.29035949707,96291.09028625488,0.0
2020-08-17 09:30:00-04:00,103057.8902130127,96291.09028625488,0.00037468568634979604
2020-08-18 09:30:00-04:00,103072.09004211426,96291.09028625488,0.00013778497766847586
2020-08-19 09:30:00-04:00,102998.28999328613,96291.09028625488,-0.0007160041947142926
2020-08-20 09:30:00-04:00,103049.49055480957,96291.09028625488,0.0004971010832002243
2020-08-21 09:30:00-04:00,103049.49055480957,96291.09028625488,0.0
2020-08-22 09:30:00-04:00,103049.49055480957,96291.09028625488,0.0
2020-08-24 09:30:00-04:00,103161.69026184082,96291.09028625488,0.0010887943882806894
2020-08-25 09:30:00-04:00,103186.29048156738,96291.09028625488,0.00023846274391314815
2020-08-26 09:30:00-04:00,103261.29048156738,96291.09028625488,0.0007268407426022083
2020-08-27 09:30:00-04:00,103279.89033508301,96291.09028625488,0.00018012416297419342
2020-08-28 09:30:00-04:00,103279.89033508301,96291.09028625488,0.0
2020-08-29 09:30:00-04:00,103279.89033508301,96291.09028625488,0.0
2020-08-31 09:30:00-04:00,103295.29011535645,96291.09028625488,0.0001491072485018119
2020-09-01 09:30:00-04:00,103384.49055480957,96291.09028625488,0.0008635479831995418
2020-09-02 09:30:00-04:00,103408.49018859863,96291.09028625488,0.0002321395952165073
2020-09-03 09:30:00-04:00,103213.69038391113,96291.09028625488,-0.0018837892742870066
2020-09-04 09:30:00-04:00,103213.69038391113,96291.09028625488,0.0
2020-09-05 09:30:00-04:00,103213.69038391113,96291.09028625488,0.0
2020-09-08 09:30:00-04:00,103042.09004211426,96291.09028625488,-0.0016625734547286442
2020-09-09 09:30:00-04:00,103127.49043273926,96291.09028625488,0.0008287913277971182
2020-09-10 09:30:00-04:00,103007.49043273926,96291.09028625488,-0.0011636082629031819
2020-09-11 09:30:00-04:00,103007.49043273926,96291.09028625488,0.0
2020-09-12 09:30:00-04:00,103007.49043273926,96291.09028625488,0.0
2020-09-14 09:30:00-04:00,103113.49018859863,96291.09028625488,0.0010290490081261705
2020-09-15 09:30:00-04:00,103109.59004211426,106524.69013977051,-3.782382380079774e-05
2020-09-16 09:30:00-04:00,103268.59028625488,109939.79023742676,0.001542050977757503
2020-09-17 09:30:00-04:00,103232.39033508301,109939.79023742676,-0.00035054173850468384
2020-09-18 09:30:00-04:00,103232.39033508301,109939.79023742676,0.0
2020-09-19 09:30:00-04:00,103232.39033508301,109939.79023742676,0.0
2020-09-21 09:30:00-04:00,103368.39009094238,109939.79023742676,0.001317413608441509
2020-09-22 09:30:00-04:00,103321.79035949707,109939.79023742676,-0.00045081220094767005
2020-09-23 09:30:00-04:00,103515.3902130127,109939.79023742676,0.001873756279696881
2020-09-24 09:30:00-04:00,103488.19050598145,109939.79023742676,-0.00026276002993641523
2020-09-25 09:30:00-04:00,103488.19050598145,109939.79023742676,0.0
2020-09-26 09:30:00-04:00,103488.19050598145,109939.79023742676,0.0
2020-09-28 09:30:00-04:00,103260.3902130127,109939.79023742676,-0.0022012201764759487
2020-09-29 09:30:00-04:00,103277.99031066895,109939.79023742676,0.00017044384221232
2020-09-30 09:30:00-04:00,103185.99018859863,109939.79023742676,-0.000890800854989271
2020-10-01 09:30:00-04:00,103305.78999328613,109939.79023742676,0.0011610084321382885
2020-10-02 09:30:00-04:00,103305.78999328613,109939.79023742676,0.0
2020-10-03 09:30:00-04:00,103305.78999328613,109939.79023742676,0.0
2020-10-05 09:30:00-04:00,103141.59016418457,109939.79023742676,-0.001589454270784163
2020-10-06 09:30:00-04:00,103177.39033508301,109939.79023742676,0.0003470973333012939
2020-10-07 09:30:00-04:00,103082.79011535645,109939.79023742676,-0.0009168696690169398
2020-10-08 09:30:00-04:00,103028.59028625488,109939.79023742676,-0.0005257893101351385
2020-10-09 09:30:00-04:00,103028.59028625488,109939.79023742676,0.0
2020-10-10 09:30:00-04:00,103028.59028625488,109939.79023742676,0.0
2020-10-12 09:30:00-04:00,102894.19026184082,109939.79023742676,-0.0013044925106773242
2020-10-13 09:30:00-04:00,102924.79023742676,109939.79023742676,0.00029739264683525946
2020-10-14 09:30:00-04:00,103065.5904083252,109939.79023742676,0.0013679908462640444
2020-10-15 09:30:00-04:00,102960.5904083252,109939.79023742676,-0.0010187687237225296
2020-10-16 09:30:00-04:00,102960.5904083252,109939.79023742676,0.0
2020-10-17 09:30:00-04:00,102960.5904083252,109939.79023742676,0.0
2020-10-19 09:30:00-04:00,103070.5904083252,109939.79023742676,0.001068369941972458
2020-10-20 09:30:00-04:00,103073.19050598145,109939.79023742676,2.522637782464976e-05
2020-10-21 09:30:00-04:00,103080.5904083252,109939.79023742676,7.17926970865701e-05
2020-10-22 09:30:00-04:00,103021.19038391113,109939.79023742676,-0.000576248391464973
2020-10-23 09:30:00-04:00,103021.19038391113,109939.79023742676,0.0
2020-10-24 09:30:00-04:00,103021.19038391113,109939.79023742676,0.0
2020-10-26 09:30:00-04:00,103144.59004211426,109939.79023742676,0.001197808506611775
2020-10-27 09:30:00-04:00,103297.79011535645,109939.79023742676,0.0014852943152872111
2020-10-28 09:30:00-04:00,103401.59016418457,109939.79023742676,0.0010048622406366725
2020-10-29 09:30:00-04:00,103374.19026184082,109939.79023742676,-0.0002649853092224763
2020-10-30 09:30:00-04:00,103374.19026184082,109939.79023742676,0.0
2020-10-31 09:30:00-04:00,103374.19026184082,109939.79023742676,0.0
2020-11-02 09:30:00-05:00,103335.78999328613,109939.79023742676,-0.0003714686272987544
2020-11-03 09:30:00-05:00,103265.99018859863,109939.79023742676,-0.0006754659222331094
2020-11-04 09:30:00-05:00,103122.59053039551,109939.79023742676,-0.0013886436177218409
2020-11-05 09:30:00-05:00,102954.99043273926,109939.79023742676,-0.0016252510414471733
2020-11-06 09:30:00-05:00,102941.19038391113,109939.79023742676,-0.00013403963003755237
2020-11-07 09:30:00-05:00,102941.19038391113,109939.79023742676,0.0
2020-11-09 09:30:00-05:00,102660.3902130127,102660.3902130127,-0.0027277727200474278
2020-11-10 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-11-11 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-11-12 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-11-13 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-11-14 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-11-16 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-11-17 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-11-18 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-11-19 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-11-20 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-11-21 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-11-23 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-11-24 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-11-25 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-11-26 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-11-27 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-11-28 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-11-30 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-01 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-02 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-03 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-04 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-05 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-07 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-08 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-09 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-10 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-11 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-12 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-14 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-15 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-16 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-17 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-18 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-19 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-21 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-22 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-23 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-24 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-25 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-28 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-29 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-30 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2020-12-31 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-01 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-04 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-05 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-06 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-07 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-08 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-09 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-11 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-12 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-13 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-14 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-15 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-16 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-19 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-20 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-21 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-22 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-23 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-25 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-26 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-27 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-28 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-29 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-01-30 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-01 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-02 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-03 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-04 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-05 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-06 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-08 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-09 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-10 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-11 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-12 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-13 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-16 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-17 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-18 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-19 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-20 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-22 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-23 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-24 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-25 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-26 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-02-27 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-03-01 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-03-02 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
2021-03-03 09:30:00-05:00,102660.3902130127,102660.3902130127,0.0
